run	success	duration	cost	LI__ICGIM_Vmax	LI__ICGIM_Km	LI__ICGLI2CA_Vmax	LI__ICGLI2CA_Km	LI__ICGLI2BI_Vmax	message	x	x0
202	True	11.875166893005371	26.646949208127033	0.02367784808177681	0.014705290546002107	0.00045558888758588363	0.10505316290728017	0.0008727481422234758	Both `ftol` and `xtol` termination conditions are satisfied.	[0.02367785 0.01470529 0.00045559 0.10505316 0.00087275]	"[3.20413549e-02 1.42244280e-04 5.27710686e-04 1.44662949e+01
 5.49221783e-04]"
123	True	10.815041542053223	26.651202219062377	0.018937000162767517	0.011600381588815704	0.0003996888202280026	0.08819243673937191	0.0008851327793986059	`xtol` termination condition is satisfied.	[0.018937   0.01160038 0.00039969 0.08819244 0.00088513]	"[2.15314325e-04 7.16812667e-04 7.77689623e-03 3.00731724e+01
 6.75508838e-01]"
79	True	15.587204933166504	26.655659226313272	0.027188332435544676	0.016999502112819937	0.0006561736850261745	0.15979908276549917	0.0007755364626539162	`xtol` termination condition is satisfied.	[0.02718833 0.0169995  0.00065617 0.15979908 0.00077554]	"[4.21240362e-04 2.62900432e-02 1.87129658e-04 6.15592886e+03
 2.09306900e-04]"
143	True	12.820592641830444	26.662251414326814	0.026164301458644488	0.016323750871310234	0.0005227297111826028	0.12415619998731553	0.0008452671825685153	`xtol` termination condition is satisfied.	[0.0261643  0.01632375 0.00052273 0.1241562  0.00084527]	"[2.08981146e-04 3.32739035e-02 3.87980252e-04 1.68998955e+02
 4.33115862e-04]"
105	True	14.890392065048218	26.663438194194644	0.024646682769248245	0.015333248336836676	0.0004540715869818012	0.10378447051205454	0.0008397169183003047	`xtol` termination condition is satisfied.	[0.02464668 0.01533325 0.00045407 0.10378447 0.00083972]	"[1.23101071e-03 1.18518184e-04 2.14448803e-04 5.93601402e+02
 1.87565980e-05]"
50	True	18.414772987365723	26.66438414730011	0.02750216516399351	0.017204828589451143	0.0006259461916275705	0.15087487746523956	0.0007838413190366803	`xtol` termination condition is satisfied.	[0.02750217 0.01720483 0.00062595 0.15087488 0.00078384]	"[2.30110480e-03 2.10685951e-02 2.67513678e-03 2.24834418e+03
 1.21781032e-01]"
91	True	17.77541422843933	26.665121588818593	0.027522838097698475	0.017218279427440576	0.0006314428895928826	0.15260001791026406	0.0007818429350235782	`xtol` termination condition is satisfied.	[0.02752284 0.01721828 0.00063144 0.15260002 0.00078184]	"[2.70545750e-02 6.45350151e-04 2.60110257e-03 5.98429975e+00
 1.72388663e+00]"
57	True	14.941577672958374	26.665122960693928	0.027628389508186642	0.01728751046753163	0.0006269797858525952	0.15033093319123964	0.0007746635403995979	`xtol` termination condition is satisfied.	[0.02762839 0.01728751 0.00062698 0.15033093 0.00077466]	"[1.16994038e-03 2.56809054e-01 3.86331576e-01 5.77524700e+00
 3.00517242e-01]"
26	True	11.970834493637085	26.666423869383536	0.01926829789280737	0.011813364443138628	0.0003906412837861571	0.08281887045652958	0.0008201450319281837	`xtol` termination condition is satisfied.	[0.0192683  0.01181336 0.00039064 0.08281887 0.00082015]	"[4.85848052e-01 1.32478093e-04 5.05686131e-04 4.63545433e-02
 3.93248941e-02]"
208	True	17.67575240135193	26.66992788630522	0.027641486122863556	0.01729659147810545	0.0006072280112619524	0.14518865436994222	0.0007888966483411648	`xtol` termination condition is satisfied.	[0.02764149 0.01729659 0.00060723 0.14518865 0.0007889 ]	"[2.94842829e+00 7.87364354e-04 3.35855976e-03 6.99842004e+03
 1.65426236e-05]"
167	True	14.65704607963562	26.671775889629057	0.026234009776274637	0.01637453087534534	0.0008981329290972434	0.22742705268097385	0.0007249023236101289	`xtol` termination condition is satisfied.	[0.02623401 0.01637453 0.00089813 0.22742705 0.0007249 ]	"[1.23093037e+00 3.00601635e-04 3.25335067e-03 1.40217594e+03
 1.05033350e-02]"
213	True	12.081418991088867	26.67190075767556	0.01828073153090354	0.011154392751529367	0.0003884337690395545	0.08330927179326485	0.0008466265605039733	`xtol` termination condition is satisfied.	[0.01828073 0.01115439 0.00038843 0.08330927 0.00084663]	"[2.67966046e-04 4.79207840e-02 2.01279309e-04 2.49096787e-01
 3.52449730e-02]"
53	True	12.302632808685303	26.675352455027557	0.02253537863729286	0.013952328122499013	0.0004075644048869768	0.08949222723774095	0.0008433552692140143	`xtol` termination condition is satisfied.	[0.02253538 0.01395233 0.00040756 0.08949223 0.00084336]	"[4.35370533e-05 1.20112330e-01 9.26081020e-04 5.71177186e-02
 1.02307088e-01]"
47	True	14.455409526824951	26.679643072490837	0.01853116062772496	0.011319224331071947	0.0003870824703835594	0.08456841420259335	0.0008903459570957923	`xtol` termination condition is satisfied.	[0.01853116 0.01131922 0.00038708 0.08456841 0.00089035]	"[3.98630785e-05 8.40627813e-04 3.88115466e-02 2.36303616e-04
 3.95211245e-04]"
229	True	14.541568279266357	26.687572572038825	0.02763172493290075	0.017289170928720645	0.0005483821835567571	0.12953917046397714	0.0008170621185977611	`xtol` termination condition is satisfied.	[0.02763172 0.01728917 0.00054838 0.12953917 0.00081706]	[0.01291362 0.00327907 0.00637363 0.2246631  0.63259912]
40	True	17.45920419692993	26.69195314543001	0.02840807983940244	0.017797607034294304	0.0006152695234657679	0.14714559273483738	0.0007859035352653027	`xtol` termination condition is satisfied.	[0.02840808 0.01779761 0.00061527 0.14714559 0.0007859 ]	"[7.36225773e-05 2.46887189e-01 1.67850378e-04 1.08815104e+03
 3.89143834e-01]"
236	True	19.82097887992859	26.7040764745946	0.02789145277756422	0.01745927234948673	0.0005235340068842968	0.12277726328445933	0.0008223019178045499	`xtol` termination condition is satisfied.	[0.02789145 0.01745927 0.00052353 0.12277726 0.0008223 ]	"[4.45082716e-01 1.69488411e-03 1.32324093e-03 3.18293902e+03
 1.55408275e+00]"
16	True	14.717704057693481	26.70803935892076	0.027182028512967474	0.01699580299142841	0.000491158851369507	0.11468782401194949	0.0008420392024445725	`xtol` termination condition is satisfied.	[0.02718203 0.0169958  0.00049116 0.11468782 0.00084204]	"[6.00087442e-03 1.77249920e-04 1.83095015e-04 2.27513896e+03
 5.94564840e-01]"
245	True	12.237465620040894	26.72048555964117	0.02561382396519314	0.015969336748347388	0.0011283768751308128	0.29413956478267456	0.0007009783073721958	`xtol` termination condition is satisfied.	[0.02561382 0.01596934 0.00112838 0.29413956 0.00070098]	"[1.10668405e-04 3.31407753e-02 5.05986587e+00 4.73085665e+00
 1.42755212e-03]"
58	True	13.451521158218384	26.722617236946622	0.020339569904445562	0.012508546760566158	0.00037102813943088874	0.07858149421112552	0.0008528782985731155	`xtol` termination condition is satisfied.	[0.02033957 0.01250855 0.00037103 0.07858149 0.00085288]	"[1.60838809e-04 7.38218838e-04 4.86455723e-03 7.00276034e-04
 1.30808348e+00]"
166	True	12.198946952819824	26.73701323690055	0.028024747133853015	0.017546060152307724	0.0004924934483842687	0.11537463468277757	0.0008536576016836006	`ftol` termination condition is satisfied.	[0.02802475 0.01754606 0.00049249 0.11537463 0.00085366]	"[9.65335355e+00 2.98021691e-03 1.10810482e-03 2.14671467e+02
 2.31159312e-03]"
110	True	12.63398289680481	26.737863364319143	0.029386956204450494	0.01843683459621012	0.00054397004927678	0.12828548479756002	0.0008096367664517592	`xtol` termination condition is satisfied.	[0.02938696 0.01843683 0.00054397 0.12828548 0.00080964]	[3.14538906 0.00344804 0.02224672 0.60170127 1.6739289 ]
159	True	11.124205827713013	26.743537682258015	0.021066558940457374	0.012989465379416271	0.0003793338660320753	0.08434359080192237	0.0009595881761499885	`ftol` termination condition is satisfied.	[0.02106656 0.01298947 0.00037933 0.08434359 0.00095959]	[0.00160464 0.01671724 0.00031122 0.00484294 0.03935376]
1	True	9.568819522857666	26.759502536761897	0.126686008690126	0.08182082151228089	0.0011150607451961727	0.020315551450615338	0.00011501517940283777	`xtol` termination condition is satisfied.	"[1.26686009e-01 8.18208215e-02 1.11506075e-03 2.03155515e-02
 1.15015179e-04]"	[0.05091526 0.1499489  0.00028131 0.00056635 0.00039605]
78	True	12.535094738006592	26.762860439309037	0.018897630864841874	0.011559711618829016	0.00035676481365727196	0.07611745613636285	0.0009112605970800151	`xtol` termination condition is satisfied.	[0.01889763 0.01155971 0.00035676 0.07611746 0.00091126]	"[7.19883552e+00 1.40596175e-04 2.57626717e-04 1.70015631e+00
 1.44467990e-05]"
85	True	15.804436445236206	26.764146322323235	0.021397726010544786	0.013210970058477434	0.00036263045521885503	0.0771399732730339	0.0008849492658524103	`xtol` termination condition is satisfied.	[0.02139773 0.01321097 0.00036263 0.07713997 0.00088495]	"[6.79893609e-04 3.43002020e-04 1.21033484e+00 3.94997129e-03
 1.77929401e-05]"
18	True	15.011755228042603	26.76500045601885	0.02070873713898608	0.012748708276905963	0.00036306600829842715	0.07865780167986332	0.0009333557903407595	`xtol` termination condition is satisfied.	[0.02070874 0.01274871 0.00036307 0.0786578  0.00093336]	"[1.79076344e-04 4.80681767e-04 8.02267287e-04 5.39944006e+02
 1.07911068e-03]"
181	True	11.84250259399414	26.766743190341316	0.020860881711873357	0.012858755892534766	0.00035918779150311784	0.07628252943113652	0.0008903439750866546	`xtol` termination condition is satisfied.	[0.02086088 0.01285876 0.00035919 0.07628253 0.00089034]	[0.09828989 0.0004021  0.00052648 0.00151163 0.00486973]
36	True	19.130326747894287	26.769289942410122	0.030673042860477073	0.01927889651655867	0.0005686939262041273	0.13491595559407446	0.0008017205419350988	`xtol` termination condition is satisfied.	[0.03067304 0.0192789  0.00056869 0.13491596 0.00080172]	[0.80268739 0.01837325 0.01852814 2.60695441 6.18753537]
212	True	14.12091612815857	26.77473027688156	0.031005762018033643	0.019495664402349618	0.0005889533514596334	0.1409304772348737	0.0007968984782457874	`xtol` termination condition is satisfied.	[0.03100576 0.01949566 0.00058895 0.14093048 0.0007969 ]	[0.00282117 0.24030532 0.10449862 0.07758942 0.00778683]
240	True	12.994701862335205	26.788473003672035	0.021973535381898626	0.013598517881962712	0.0003598240025573247	0.07676499942047495	0.0009002132102108758	`xtol` termination condition is satisfied.	[0.02197354 0.01359852 0.00035982 0.076765   0.00090021]	"[2.48461840e-04 5.46881505e-04 9.19149793e-04 6.38017415e-02
 4.90218826e-01]"
228	True	29.69237756729126	26.80250453316945	0.030960388814963196	0.019466976850872657	0.0005142673320952993	0.11941972447010672	0.0008308842929496132	`xtol` termination condition is satisfied.	[0.03096039 0.01946698 0.00051427 0.11941972 0.00083088]	"[1.64472004e-03 1.12320172e-02 1.56480741e-04 1.45776412e+02
 3.58410298e-01]"
56	True	16.33942198753357	26.804375954350487	0.0224508970453704	0.013902886011226486	0.0003587994790238475	0.07688076760816519	0.0009146730714026365	`ftol` termination condition is satisfied.	[0.0224509  0.01390289 0.0003588  0.07688077 0.00091467]	"[2.70082378e-04 1.12001949e-03 2.30841155e-02 3.99706622e-04
 4.74725210e-05]"
4	True	10.188862323760986	26.8343213507666	0.023777166371451462	0.014781050219577808	0.00036134487310186917	0.07807446492935428	0.0009298834757145947	`xtol` termination condition is satisfied.	[0.02377717 0.01478105 0.00036134 0.07807446 0.00092988]	"[2.47192841e+01 3.92439959e-04 1.00646324e-04 1.51213670e-04
 4.09363408e-03]"
31	True	15.649971008300781	26.877427164128104	0.0343161188812794	0.02165704588029912	0.0005569299437809439	0.13144067684650176	0.0008056510471246044	`xtol` termination condition is satisfied.	[0.03431612 0.02165705 0.00055693 0.13144068 0.00080565]	"[5.89652520e+00 6.80154701e-03 9.46337874e-04 1.72492570e+02
 7.69460521e-02]"
209	True	15.681310176849365	26.87836841988875	0.026789829466351833	0.016737503070109277	0.0003712747877250124	0.07852020919521423	0.0008432498312566482	`ftol` termination condition is satisfied.	[0.02678983 0.0167375  0.00037127 0.07852021 0.00084325]	"[2.09579939e-05 6.48890729e-01 1.40605199e-04 1.33922182e-02
 5.51774330e-02]"
160	True	13.523728847503662	26.879642645752647	0.027086423849088187	0.01693187600309135	0.00037419138510281315	0.07909748730874121	0.0008338339363663258	`xtol` termination condition is satisfied.	[0.02708642 0.01693188 0.00037419 0.07909749 0.00083383]	"[3.06202048e+00 7.17780815e-04 5.35035455e-04 2.45068785e-03
 3.37771844e+00]"
116	True	13.308308601379395	26.906840905155907	0.12553244198450123	0.08107664227492467	0.0013337819154201527	0.032779934351108944	0.00011580816269348854	`xtol` termination condition is satisfied.	"[1.25532442e-01 8.10766423e-02 1.33378192e-03 3.27799344e-02
 1.15808163e-04]"	"[3.68660284e+01 1.09501468e-02 1.21124162e-04 8.98650264e-01
 5.74363212e-05]"
77	True	16.296608209609985	26.94881983394833	0.03716871745027194	0.023519489442474163	0.0005631436453053343	0.1322833371971033	0.0007998294656029122	`xtol` termination condition is satisfied.	[0.03716872 0.02351949 0.00056314 0.13228334 0.00079983]	"[1.40337419e+01 4.71789766e-03 4.68300907e-04 4.20743902e+02
 1.06025324e-03]"
72	True	19.116353511810303	26.968551458527767	0.028893972001300568	0.01813410023068336	0.00036449812459188693	0.07840255312095121	0.000910594808297167	`xtol` termination condition is satisfied.	[0.02889397 0.0181341  0.0003645  0.07840255 0.00091059]	[0.02419628 0.00920488 0.03891487 0.33775975 0.99637137]
65	True	9.721618413925171	26.97104583619918	0.029671799851431348	0.018623156009623554	0.0003713882707457843	0.08046173510874674	0.000903579173013061	`xtol` termination condition is satisfied.	[0.0296718  0.01862316 0.00037139 0.08046174 0.00090358]	[0.00441324 0.07690772 0.00202233 0.6976764  0.04977534]
234	True	13.169337749481201	26.971118119242412	0.0283427960435493	0.01775309214802216	0.0003558895087266123	0.07431875929704208	0.0008567608796033144	`xtol` termination condition is satisfied.	[0.0283428  0.01775309 0.00035589 0.07431876 0.00085676]	"[2.59764356e+00 2.26249057e-03 5.59296178e-04 1.15618306e-04
 8.61348901e-02]"
2	True	10.507368564605713	26.974697609271114	0.019738465258797258	0.012121683906396145	0.014574531887634343	0.7842207031646394	0.00011582640611737348	`xtol` termination condition is satisfied.	"[1.97384653e-02 1.21216839e-02 1.45745319e-02 7.84220703e-01
 1.15826406e-04]"	"[2.75762179e-05 2.42815617e-04 1.26009248e-01 1.91836387e+00
 1.33110740e-04]"
45	True	11.317556858062744	27.01757535205951	0.030250843411697776	0.018992155316792905	0.00035921894158328987	0.07616915305960836	0.0008782687524878791	`xtol` termination condition is satisfied.	[0.03025084 0.01899216 0.00035922 0.07616915 0.00087827]	[0.00888451 0.00045734 0.40645344 0.00977122 0.00301308]
242	True	16.11237335205078	27.039403395456713	0.021966246747023355	0.013589162714188266	0.01686013270866928	0.9127180478508857	0.0001155986940392153	`xtol` termination condition is satisfied.	"[2.19662467e-02 1.35891627e-02 1.68601327e-02 9.12718048e-01
 1.15598694e-04]"	[0.00034274 0.00042735 0.00307801 0.01318207 0.00016581]
175	True	11.113879442214966	27.05703653412877	0.026701573547228647	0.01668319086858713	0.003027451022892439	0.8573563475185448	0.0006511657102511926	`xtol` termination condition is satisfied.	"[2.67015735e-02 1.66831909e-02 3.02745102e-03 8.57356348e-01
 6.51165710e-04]"	"[2.79483899e-04 2.59687299e-02 9.31532593e-02 2.17892861e-01
 4.08773257e+00]"
135	True	15.05021071434021	27.06241568286165	0.04162288184293968	0.02642761755329765	0.0005412310917779659	0.1259689100377229	0.000803689961736956	`xtol` termination condition is satisfied.	[0.04162288 0.02642762 0.00054123 0.12596891 0.00080369]	[0.03399522 0.04942687 0.00040594 0.00030747 0.0435316 ]
147	True	12.148670434951782	27.071648489080243	0.0222037879340446	0.013736795054074444	0.006389901203435893	1.8881058562031177	0.0006563327238425944	`xtol` termination condition is satisfied.	"[2.22037879e-02 1.37367951e-02 6.38990120e-03 1.88810586e+00
 6.56332724e-04]"	"[2.43940627e-03 1.49007182e-02 8.15227833e-03 3.24538923e+01
 2.94881575e+00]"
155	True	12.328135251998901	27.075123198634778	0.02336004210324723	0.014504512120106427	0.0169015505144805	0.9167654997780837	0.00011559587305871184	`xtol` termination condition is satisfied.	"[2.33600421e-02 1.45045121e-02 1.69015505e-02 9.16765500e-01
 1.15595873e-04]"	"[3.27766453e-01 1.68245404e-04 2.32288885e-02 2.48366069e-01
 3.31552192e-05]"
75	True	7.366984605789185	27.098146620759135	0.02195440980436025	0.013570691377428366	0.010014839149793793	2.908494217481333	0.0006084355839312124	`xtol` termination condition is satisfied.	"[2.19544098e-02 1.35706914e-02 1.00148391e-02 2.90849422e+00
 6.08435584e-04]"	[0.00163914 0.06725677 0.08431693 1.24125093 0.02360682]
199	True	14.485954284667969	27.098508174902868	0.025265857814861584	0.01573680902808531	0.014004657301223732	0.7966442887659512	0.00011857358687679552	`xtol` termination condition is satisfied.	"[2.52658578e-02 1.57368090e-02 1.40046573e-02 7.96644289e-01
 1.18573587e-04]"	"[2.68547128e+01 9.23631538e-04 1.87531364e-02 1.18500884e-04
 1.03779203e-03]"
136	True	11.197869539260864	27.101674011212683	0.021682599460933222	0.013396556661102404	0.030449101110599536	1.6599235043533331	0.00011493226209192113	`xtol` termination condition is satisfied.	"[2.16825995e-02 1.33965567e-02 3.04491011e-02 1.65992350e+00
 1.14932262e-04]"	"[5.42289733e-04 1.05310527e-02 7.45036370e-01 9.85155908e+01
 3.96600873e-01]"
225	True	13.492673873901367	27.107859397855353	0.01887584876931256	0.011549489774584351	0.02998025065073842	8.671734865005966	0.0005895276295305649	`xtol` termination condition is satisfied.	"[1.88758488e-02 1.15494898e-02 2.99802507e-02 8.67173487e+00
 5.89527630e-04]"	"[1.97919794e-05 1.01308260e-03 1.45172946e-02 7.89063729e+00
 1.27135141e-01]"
188	True	11.033424377441406	27.111546463767397	0.019723469450621183	0.012107631244102185	0.05478357792155197	2.947921616721422	0.00011388130067907618	`xtol` termination condition is satisfied.	"[1.97234695e-02 1.21076312e-02 5.47835779e-02 2.94792162e+00
 1.13881301e-04]"	"[2.37047365e-05 6.17460842e-03 1.02826331e-01 9.78792191e-02
 3.25285970e-01]"
111	True	11.801712036132812	27.11546535423399	0.02120279450189987	0.013084177854540987	0.011947107487133657	3.5813842428367586	0.0006557513129722384	`xtol` termination condition is satisfied.	"[2.12027945e-02 1.30841779e-02 1.19471075e-02 3.58138424e+00
 6.55751313e-04]"	"[8.68389021e-05 5.25090963e-03 4.80400365e-02 1.05618054e-01
 2.37875729e+00]"
151	True	8.87119722366333	27.118804126403386	0.02127632141164648	0.01314330445106706	0.04467042736173257	2.454708456015566	0.00011520414627547602	`xtol` termination condition is satisfied.	"[2.12763214e-02 1.31433045e-02 4.46704274e-02 2.45470846e+00
 1.15204146e-04]"	"[9.63521718e-01 4.86950374e-04 3.88411383e-02 1.60939227e+00
 1.99017247e-04]"
224	True	9.474040985107422	27.120214542952127	0.019169887407459636	0.011747278186568491	0.04564358169403633	13.185981718391703	0.0005850011072988326	`xtol` termination condition is satisfied.	"[1.91698874e-02 1.17472782e-02 4.56435817e-02 1.31859817e+01
 5.85001107e-04]"	"[1.12679548e+00 5.55564395e-04 4.26559158e-03 2.22736705e+03
 1.16590249e-01]"
248	True	10.02995491027832	27.122125966955753	0.021614291153937162	0.013350391184164345	0.03822346825930679	2.0532117931363363	0.00011404827482960549	`xtol` termination condition is satisfied.	"[2.16142912e-02 1.33503912e-02 3.82234683e-02 2.05321179e+00
 1.14048275e-04]"	"[7.94974176e-04 2.41984883e-02 7.10713311e+00 7.75018682e-04
 1.56821123e-03]"
48	True	14.085188150405884	27.12547821014014	0.02314011183686795	0.01435956704236171	0.025396530287849422	1.353002583320792	0.00011416442559859089	`xtol` termination condition is satisfied.	"[2.31401118e-02 1.43595670e-02 2.53965303e-02 1.35300258e+00
 1.14164426e-04]"	"[1.46976636e-04 1.95274738e-04 3.53582566e-01 1.27815046e-03
 2.29967808e-03]"
